District_matched,Crop_Year,Season,Area,Production,Yield
Sidhi,2019,Kharif     ,91836.0,195469.0,2.13
Simdega,2003,Winter     ,37613.44,27683.0,0.74
Simdega,2004,Winter     ,39815.68,27977.0,0.7
Simdega,2005,Winter     ,39815.68,24898.0,0.63
Simdega,2006,Winter     ,38105.35,27359.0,0.72
Simdega,2007,Winter     ,39000.26,65079.0,1.67
Simdega,2008,Winter     ,45926.57,33435.0,0.73
Simdega,2009,Winter     ,43438.0,26323.0,0.61
Simdega,2011,Winter     ,38033.0,70868.0,1.86
Simdega,2012,Winter     ,41107.0,67361.0,1.64
Simdega,2013,Winter     ,53061.0,73137.0,1.38
Simdega,2014,Winter     ,41629.0,64025.0,1.54
Simdega,2015,Winter     ,60512.0,49701.0,0.82
Simdega,2016,Winter     ,38714.0,97998.0,2.53
Simdega,2017,Kharif     ,85134.0,170268.0,2.0
Simdega,2018,Kharif     ,83259.0,249777.0,3.0
Simdega,2019,Kharif     ,80772.0,230200.0,2.85
Sindhudurg,1997,Kharif     ,75300.0,196900.0,2.61
Sindhudurg,1998,Kharif     ,75600.0,208200.0,2.75
Sindhudurg,1999,Kharif     ,75400.0,172400.0,2.29
Sindhudurg,2000,Kharif     ,75400.0,187300.0,2.48
Sindhudurg,2001,Kharif     ,74300.0,189400.0,2.55
Sindhudurg,2002,Kharif     ,74500.0,163300.0,2.19
Sindhudurg,2003,Kharif     ,74700.0,236900.0,3.17
Sindhudurg,2004,Kharif     ,74500.0,210800.0,2.83
Sindhudurg,2005,Kharif     ,74500.0,215400.0,2.89
Sindhudurg,2006,Kharif     ,74700.0,220400.0,2.95
Sindhudurg,2007,Kharif     ,74900.0,205100.0,2.74
Sindhudurg,2008,Kharif     ,74400.0,208000.0,2.8
Sindhudurg,2009,Kharif     ,74600.0,196200.0,2.63
Sindhudurg,2010,Kharif     ,73900.0,197000.0,2.67
Sindhudurg,2011,Kharif     ,74200.0,202500.0,2.73
Sindhudurg,2012,Kharif     ,74200.0,207000.0,2.79
Sindhudurg,2013,Kharif     ,74200.0,232800.0,3.14
Sindhudurg,2014,Kharif     ,67400.0,222400.0,3.3
Sindhudurg,2015,Kharif     ,64600.0,190000.0,2.94
Sindhudurg,2016,Kharif     ,62500.0,205700.0,3.29
Sindhudurg,2017,Kharif     ,62500.0,203000.0,3.25
Sindhudurg,2018,Kharif     ,62500.0,183733.0,2.94
Sindhudurg,2019,Kharif     ,62500.0,156240.0,2.5
Singrauli,2008,Kharif     ,49749.0,22018.0,0.44
Singrauli,2009,Whole Year ,46126.0,29373.0,0.64
Singrauli,2010,Kharif     ,44338.0,40293.0,0.91
Singrauli,2011,Kharif     ,46780.0,29344.0,0.63
Singrauli,2012,Kharif     ,47452.0,142721.0,3.01
Singrauli,2013,Kharif     ,47540.0,70835.0,1.49
Singrauli,2014,Kharif     ,44000.0,78000.0,1.77
Singrauli,2015,Kharif     ,48000.0,96000.0,2.0
Singrauli,2016,Kharif     ,48000.0,160000.0,3.33
Singrauli,2017,Kharif     ,45450.0,111620.0,2.46
Singrauli,2018,Kharif     ,72347.0,179475.0,2.48
Singrauli,2019,Kharif     ,85446.0,279352.0,3.27
Sirmaur,1998,Kharif     ,5224.0,7682.0,1.47
Sirmaur,1999,Kharif     ,5427.0,8199.0,1.51
Sirmaur,2000,Kharif     ,5974.0,9829.0,1.65
Sirmaur,2001,Kharif     ,5884.0,11236.0,1.91
Sirmaur,2002,Kharif     ,5270.0,5278.0,1.0
Sirmaur,2003,Kharif     ,5383.0,8729.0,1.62
Sirmaur,2004,Kharif     ,5509.0,7881.0,1.43
Sirmaur,2005,Kharif     ,5435.0,7223.0,1.33
Sirmaur,2006,Kharif     ,5328.0,12012.0,2.25
Sirmaur,2007,Kharif     ,5634.0,12805.0,2.27
Sirmaur,2008,Kharif     ,5730.0,7778.0,1.36
Sirmaur,2009,Kharif     ,5710.0,6422.0,1.12
Sirmaur,2010,Kharif     ,5653.0,6692.0,1.18
Sirmaur,2011,Kharif     ,5624.0,5624.0,1.0
Sirmaur,2012,Kharif     ,5650.0,6754.0,1.2
Sirmaur,2013,Kharif     ,5482.0,6490.0,1.18
Sirmaur,2014,Kharif     ,5425.0,7064.0,1.3
Sirmaur,2015,Kharif     ,5367.0,6354.0,1.18
Sirmaur,2016,Kharif     ,5310.0,6287.0,1.18
Sirmaur,2017,Kharif     ,5367.0,6354.0,1.18
Sirmaur,2018,Kharif     ,6410.0,7564.0,1.18
Sirmaur,2019,Kharif     ,6555.0,7932.0,1.21
Sirohi,1998,Kharif     ,11.0,14.0,1.27
Sirohi,1999,Kharif     ,8.0,10.0,1.25
Sirohi,2000,Kharif     ,7.0,6.0,0.86
Sirohi,2001,Kharif     ,7.0,9.0,1.29
Sirohi,2002,Kharif     ,3.0,2.0,0.67
Sirohi,2003,Kharif     ,6.0,10.0,1.67
Sirohi,2004,Kharif     ,1.0,2.0,2.0
Sirohi,2005,Kharif     ,1.0,2.0,2.0
Sirohi,2006,Kharif     ,7.0,11.0,1.57
Sirohi,2007,Kharif     ,3.0,6.0,2.0
Sirohi,2008,Kharif     ,3.0,5.0,1.67
Sirohi,2012,Kharif     ,1.0,2.0,2.0
Sirohi,2015,Kharif     ,5.0,10.0,2.0
Sirohi,2016,Kharif     ,2.0,5.0,2.5
Sirsa,1997,Kharif     ,32000.0,107000.0,3.34
Sirsa,1998,Kharif     ,41353.0,101000.0,2.44
Sirsa,1999,Kharif     ,44663.0,135000.0,3.02
Sirsa,2000,Kharif     ,39847.0,111000.0,2.79
Sirsa,2001,Kharif     ,37202.0,118000.0,3.17
Sirsa,2002,Kharif     ,45158.0,145000.0,3.21
Sirsa,2003,Kharif     ,47696.0,156000.0,3.27
Sirsa,2004,Kharif     ,45729.0,157000.0,3.43
Sirsa,2005,Kharif     ,46036.0,166000.0,3.61
Sirsa,2006,Kharif     ,46453.0,175000.0,3.77
Sirsa,2007,Kharif     ,48268.0,189000.0,3.92
Sirsa,2008,Kharif     ,57477.0,196000.0,3.41
Sirsa,2009,Kharif     ,61374.0,204000.0,3.32
Sirsa,2010,Kharif     ,61372.0,195000.0,3.18
Sirsa,2011,Kharif     ,63082.0,20300.0,0.32
Sirsa,2012,Kharif     ,65218.0,230000.0,3.53
Sirsa,2013,Kharif     ,69000.0,271000.0,3.93
Sirsa,2014,Kharif     ,82000.0,299000.0,3.65
Sirsa,2015,Kharif     ,92000.0,288000.0,3.13
Sirsa,2016,Kharif     ,85500.0,313000.0,3.66
Sirsa,2017,Kharif     ,95500.0,322600.0,3.38
Sirsa,2018,Kharif     ,97000.0,321000.0,3.31
Sirsa,2019,Kharif     ,104200.0,286000.0,2.74
Sitamarhi,1997,Winter     ,87408.0,103968.0,1.19
Sitamarhi,1998,Winter     ,75361.0,46312.0,0.61
Sitamarhi,1999,Kharif     ,19103.0,28272.0,1.48
Sitamarhi,2000,Autumn     ,68939.0,72390.0,1.05
Sitamarhi,2001,Autumn     ,93883.0,109753.0,1.17
Sitamarhi,2002,Winter     ,82576.0,80249.0,0.97
Sitamarhi,2003,Winter     ,80400.0,99185.0,1.23
Sitamarhi,2004,Autumn     ,22121.0,19525.0,0.88
Sitamarhi,2005,Winter     ,48561.0,15978.0,0.33
Sitamarhi,2006,Winter     ,69963.0,46423.0,0.66
Sitamarhi,2007,Winter     ,28548.0,15803.0,0.55
Sitamarhi,2008,Winter     ,57047.0,79171.0,1.39
Sitamarhi,2009,Winter     ,77847.0,79622.0,1.02
Sitamarhi,2010,Winter     ,80271.0,24195.0,0.3
Sitamarhi,2011,Winter     ,84551.0,141168.0,1.67
Sitamarhi,2012,Winter     ,90250.0,199899.0,2.21
Sitamarhi,2013,Winter     ,82462.0,86051.0,1.04
Sitamarhi,2014,Winter     ,82362.0,162225.0,1.97
Sitamarhi,2015,Winter     ,82460.0,80111.0,0.97
Sitamarhi,2016,Winter     ,82011.0,185420.0,2.26
Sitamarhi,2017,Winter     ,83614.0,162218.0,1.94
Sitamarhi,2018,Winter     ,84337.0,160346.0,1.9
Sitamarhi,2019,Winter     ,83978.0,178922.0,2.13
Sitapur,1997,Kharif     ,141093.0,313355.0,2.22
Sitapur,1998,Kharif     ,141182.0,250568.0,1.77
Sitapur,1999,Kharif     ,156206.0,320394.0,2.05
Sitapur,2000,Kharif     ,163309.0,232696.0,1.42
Sitapur,2001,Kharif     ,160975.0,276372.0,1.72
Sitapur,2002,Kharif     ,119808.0,188830.0,1.58
Sitapur,2003,Kharif     ,140773.0,262915.0,1.87
Sitapur,2004,Kharif     ,158642.0,241358.0,1.52
Sitapur,2005,Kharif     ,133490.0,221860.0,1.66
Sitapur,2006,Kharif     ,158642.0,257317.0,1.62
Sitapur,2007,Kharif     ,149280.0,260494.0,1.75
Sitapur,2008,Kharif     ,148440.0,257098.0,1.73
Sitapur,2009,Kharif     ,148649.0,275595.0,1.85
Sitapur,2010,Kharif     ,156947.0,310441.0,1.98
Sitapur,2011,Kharif     ,155655.0,346177.0,2.22
Sitapur,2012,Kharif     ,162205.0,388481.0,2.4
Sitapur,2013,Kharif     ,169741.0,413998.0,2.44
Sitapur,2014,Kharif     ,164128.0,382911.0,2.33
Sitapur,2015,Kharif     ,160459.0,346271.0,2.16
Sitapur,2016,Kharif     ,167913.0,391237.0,2.33
Sitapur,2017,Kharif     ,163813.0,383978.0,2.34
Sitapur,2018,Kharif     ,158977.0,392832.0,2.47
Sitapur,2019,Kharif     ,159960.0,468043.0,2.93
Sibsagar,1997,Winter     ,102181.0,103028.0,1.01
Sibsagar,1998,Winter     ,88425.0,145785.0,1.65
Sibsagar,1999,Winter     ,96019.0,175077.0,1.82
Sibsagar,2000,Winter     ,97210.0,183026.0,1.88
Sibsagar,2001,Winter     ,97255.0,198095.0,2.04
Sibsagar,2002,Winter     ,97649.0,185655.0,1.9
Sibsagar,2003,Winter     ,97710.0,219623.0,2.25
Sibsagar,2004,Winter     ,98450.0,221214.0,2.25
Sibsagar,2005,Winter     ,100494.0,184184.0,1.83
Sibsagar,2006,Winter     ,96103.0,143528.0,1.49
Sibsagar,2007,Winter     ,93249.0,157967.0,1.69
Sibsagar,2008,Winter     ,105920.0,259099.0,2.45
Sibsagar,2009,Winter     ,101185.0,238091.0,2.35
Sibsagar,2010,Winter     ,92927.0,222177.0,2.39
Sibsagar,2011,Winter     ,96696.0,213241.0,2.21
Sibsagar,2012,Winter     ,95535.0,236386.0,2.47
Sibsagar,2013,Winter     ,95779.0,205295.0,2.14
Sibsagar,2014,Winter     ,95674.0,199785.0,2.09
Sibsagar,2015,Winter     ,98250.0,198439.0,2.02
Sibsagar,2016,Winter     ,101033.0,198922.0,1.97
Sibsagar,2017,Winter     ,102202.0,212938.0,2.08
Sibsagar,2018,Winter     ,104770.0,203706.0,1.94
Sibsagar,2019,Winter     ,102610.0,211398.0,2.06
Siwan,1997,Winter     ,64337.0,98014.0,1.52
Siwan,1998,Winter     ,62745.0,84150.0,1.34
Siwan,1999,Kharif     ,37651.0,45811.0,1.22
Siwan,2000,Autumn     ,65367.0,83737.0,1.28
Siwan,2001,Autumn     ,63628.0,82717.0,1.3
Siwan,2002,Winter     ,63797.0,81197.0,1.27
Siwan,2003,Winter     ,62040.0,69830.0,1.13
Siwan,2004,Winter     ,66191.0,59865.0,0.9
Siwan,2005,Winter     ,67407.0,65302.0,0.97
Siwan,2006,Winter     ,73991.0,114275.0,1.54
Siwan,2007,Winter     ,84413.0,89746.0,1.06
Siwan,2008,Winter     ,83184.0,107993.0,1.3
Siwan,2009,Winter     ,83192.0,5352.0,0.06
Siwan,2010,Winter     ,65639.0,61884.0,0.94
Siwan,2011,Winter     ,74099.0,151507.0,2.04
Siwan,2012,Winter     ,72206.0,160728.0,2.23
Siwan,2013,Winter     ,65079.0,113031.0,1.74
Siwan,2014,Winter     ,64555.0,126893.0,1.97
Siwan,2015,Winter     ,63410.0,102813.0,1.62
Siwan,2016,Winter     ,62774.0,128815.0,2.05
Siwan,2017,Winter     ,63323.0,112617.0,1.78
Siwan,2018,Autumn     ,27673.0,35834.0,1.29
Siwan,2019,Winter     ,50406.0,99743.0,1.98
Solan,1998,Kharif     ,3652.0,6165.0,1.69
Solan,1999,Kharif     ,3481.0,6443.0,1.85
Solan,2000,Kharif     ,3552.0,7510.0,2.11
Solan,2001,Kharif     ,3305.0,6156.0,1.86
Solan,2002,Kharif     ,3377.0,5377.0,1.59
Solan,2003,Kharif     ,5355.0,7866.0,1.47
Solan,2004,Kharif     ,4742.0,10401.0,2.19
Solan,2005,Kharif     ,4721.0,8283.0,1.75
Solan,2006,Kharif     ,4634.0,10968.0,2.37
Solan,2007,Kharif     ,4351.0,10126.0,2.33
Solan,2008,Kharif     ,4260.0,10565.0,2.48
Solan,2009,Kharif     ,4150.0,9941.0,2.4
Solan,2010,Kharif     ,4109.0,10359.0,2.52
Solan,2011,Kharif     ,4088.0,10307.0,2.52
Solan,2012,Kharif     ,4107.0,10455.0,2.55
Solan,2013,Kharif     ,3984.0,10045.0,2.52
Solan,2014,Kharif     ,3943.0,10935.0,2.77
Solan,2015,Kharif     ,3901.0,9836.0,2.52
Solan,2016,Kharif     ,3860.0,9732.0,2.52
Solan,2017,Kharif     ,3901.0,9836.0,2.52
Solan,2018,Kharif     ,3901.0,9813.0,2.52
Solan,2019,Kharif     ,3978.0,9985.0,2.51
Solapur,1997,Kharif     ,2100.0,2300.0,1.1
Solapur,1998,Kharif     ,2900.0,3300.0,1.14
Solapur,1999,Kharif     ,3200.0,4200.0,1.31
Solapur,2000,Kharif     ,3000.0,3400.0,1.13
Solapur,2001,Kharif     ,600.0,800.0,1.33
Solapur,2002,Kharif     ,500.0,300.0,0.6
Solapur,2003,Kharif     ,200.0,100.0,0.5
Solapur,2004,Kharif     ,400.0,100.0,0.25
Solapur,2005,Kharif     ,400.0,100.0,0.25
Solapur,2006,Kharif     ,400.0,100.0,0.25
Solapur,2007,Kharif     ,300.0,300.0,1.0
Solapur,2008,Kharif     ,100.0,100.0,1.0
Solapur,2009,Kharif     ,100.0,0.0,0.0
Solapur,2010,Kharif     ,700.0,200.0,0.29
Solapur,2011,Kharif     ,700.0,200.0,0.29
Solapur,2012,Kharif     ,400.0,100.0,0.25
Solapur,2013,Kharif     ,400.0,100.0,0.25
Solapur,2014,Kharif     ,400.0,100.0,0.25
Solapur,2015,Kharif     ,200.0,0.0,0.0
Solapur,2016,Kharif     ,200.0,43.0,0.22
Solapur,2017,Kharif     ,600.0,70.0,0.12
Solapur,2018,Kharif     ,1924.0,173.0,0.09
Solapur,2019,Kharif     ,1189.0,187.0,0.16
Sonbhadra,1997,Kharif     ,80194.0,126656.0,1.58
Sonbhadra,1998,Kharif     ,80496.0,147115.0,1.83
Sonbhadra,1999,Kharif     ,85193.0,174875.0,2.05
Sonbhadra,2000,Kharif     ,86337.0,125793.0,1.46
Sonbhadra,2001,Kharif     ,89244.0,181172.0,2.03
Sonbhadra,2002,Kharif     ,79557.0,113616.0,1.43
Sonbhadra,2003,Kharif     ,96168.0,182495.0,1.9
Sonbhadra,2004,Kharif     ,68909.0,34420.0,0.5
Sonbhadra,2005,Kharif     ,82683.0,83841.0,1.01
Sonbhadra,2006,Kharif     ,82060.0,120218.0,1.47
Sonbhadra,2007,Kharif     ,30582.0,31408.0,1.03
Sonbhadra,2008,Kharif     ,27301.0,37703.0,1.38
Sonbhadra,2009,Kharif     ,17327.0,21399.0,1.24
Sonbhadra,2010,Kharif     ,27442.0,42014.0,1.53
Sonbhadra,2011,Kharif     ,32987.0,67260.0,2.04
Sonbhadra,2012,Kharif     ,35344.0,73586.0,2.08
Sonbhadra,2013,Kharif     ,30842.0,66680.0,2.16
Sonbhadra,2014,Kharif     ,29426.0,52290.0,1.78
Sonbhadra,2015,Kharif     ,42653.0,63425.0,1.49
Sonbhadra,2016,Kharif     ,32582.0,84583.0,2.6
Sonbhadra,2017,Kharif     ,38874.0,105698.0,2.72
Sonbhadra,2018,Kharif     ,32700.0,94307.0,2.88
Sonbhadra,2019,Kharif     ,29917.0,87178.0,2.91
Sonepur,1998,Winter     ,74383.0,110247.0,1.48
Sonepur,1999,Winter     ,79000.0,162000.0,2.05
Sonepur,2000,Winter     ,72100.0,90440.0,1.25
Sonepur,2001,Kharif     ,117000.0,221000.0,1.89
Sonepur,2002,Kharif     ,122000.0,129000.0,1.06
Sonepur,2003,Kharif     ,117000.0,173000.0,1.48
Sonepur,2004,Winter     ,82000.0,137000.0,1.67
Sonepur,2005,Winter     ,86000.0,185000.0,2.15
Sonepur,2006,Winter     ,88000.0,193000.0,2.19
Sonepur,2007,Winter     ,85000.0,166000.0,1.95
Sonepur,2008,Winter     ,82000.0,139000.0,1.7
Sonepur,2009,Winter     ,84000.0,191000.0,2.27
Sonepur,2010,Winter     ,87000.0,205000.0,2.36
Sonepur,2011,Winter     ,85000.0,145000.0,1.71
Sonepur,2012,Winter     ,88000.0,412000.0,4.68
Sonepur,2013,Winter     ,94000.0,286000.0,3.04
Sonepur,2014,Winter     ,84000.0,290000.0,3.45
Sonepur,2015,Winter     ,86000.0,209000.0,2.43
Sonepur,2016,Winter     ,91150.0,296450.0,3.25
Sonepur,2017,Winter     ,79290.0,162210.0,2.05
Sonepur,2018,Winter     ,90260.0,244040.0,2.7
Sonepur,2019,Winter     ,96450.0,307330.0,3.19
Sonepat,1997,Kharif     ,62000.0,130000.0,2.1
Sonepat,1998,Kharif     ,79400.0,133000.0,1.68
Sonepat,1999,Kharif     ,77681.0,139000.0,1.79
Sonepat,2000,Kharif     ,77247.0,138000.0,1.79
Sonepat,2001,Kharif     ,78764.0,148000.0,1.88
Sonepat,2002,Kharif     ,43976.0,96000.0,2.18
Sonepat,2003,Kharif     ,65954.0,149000.0,2.26
Sonepat,2004,Kharif     ,65954.0,124000.0,1.88
Sonepat,2005,Kharif     ,71450.0,167000.0,2.34
Sonepat,2006,Kharif     ,67865.0,178000.0,2.62
Sonepat,2007,Kharif     ,71325.0,192000.0,2.69
Sonepat,2008,Kharif     ,92641.0,186000.0,2.01
Sonepat,2009,Kharif     ,90214.0,219000.0,2.43
Sonepat,2010,Kharif     ,93752.0,202000.0,2.15
Sonepat,2011,Kharif     ,94753.0,229000.0,2.42
Sonepat,2012,Kharif     ,88355.0,216000.0,2.44
Sonepat,2013,Kharif     ,100000.0,248000.0,2.48
Sonepat,2014,Kharif     ,88000.0,223000.0,2.53
Sonepat,2015,Kharif     ,107000.0,282000.0,2.64
Sonepat,2016,Kharif     ,109000.0,264000.0,2.42
Sonepat,2017,Kharif     ,107700.0,274200.0,2.55
Sonepat,2018,Kharif     ,108000.0,314000.0,2.91
Sonepat,2019,Kharif     ,116100.0,311500.0,2.68
Sonitpur,1997,Winter     ,115686.0,129041.0,1.12
Sonitpur,1998,Winter     ,104814.0,146465.0,1.4
Sonitpur,1999,Winter     ,123492.0,179333.0,1.45
Sonitpur,2000,Winter     ,124248.0,176965.0,1.42
Sonitpur,2001,Winter     ,101663.0,132143.0,1.3
Sonitpur,2002,Winter     ,119234.0,163235.0,1.37
Sonitpur,2003,Winter     ,123888.0,195673.0,1.58
Sonitpur,2004,Winter     ,121436.0,185799.0,1.53
Sonitpur,2005,Winter     ,122067.0,185147.0,1.52
Sonitpur,2006,Winter     ,82779.0,79018.0,0.95
Sonitpur,2007,Winter     ,121200.0,159787.0,1.32
Sonitpur,2008,Winter     ,123826.0,188776.0,1.52
Sonitpur,2009,Winter     ,109672.0,176703.0,1.61
Sonitpur,2010,Winter     ,123978.0,272644.0,2.2
Sonitpur,2011,Winter     ,129240.0,212781.0,1.65
Sonitpur,2012,Winter     ,122123.0,237845.0,1.95
Sonitpur,2013,Winter     ,123892.0,240086.0,1.94
Sonitpur,2014,Winter     ,130052.0,266895.0,2.05
Sonitpur,2015,Winter     ,131526.0,277400.0,2.11
Sonitpur,2016,Winter     ,127059.0,246278.0,1.94
Sonitpur,2017,Winter     ,127185.0,258577.0,2.03
Sonitpur,2018,Winter     ,127052.0,264214.0,2.08
Sonitpur,2019,Winter     ,121024.0,248699.0,2.05
S.P.S. Nellore,1997,Rabi       ,182100.0,544600.0,2.99
S.P.S. Nellore,1998,Rabi       ,183300.0,542300.0,2.96
S.P.S. Nellore,1999,Rabi       ,152441.0,407231.0,2.67
S.P.S. Nellore,2000,Rabi       ,132867.0,367510.0,2.77
S.P.S. Nellore,2001,Rabi       ,176106.0,597352.0,3.39
S.P.S. Nellore,2002,Rabi       ,173384.0,522579.0,3.01
S.P.S. Nellore,2003,Rabi       ,137031.0,364368.0,2.66
S.P.S. Nellore,2004,Rabi       ,167421.0,576933.0,3.45
S.P.S. Nellore,2005,Rabi       ,189671.0,713732.0,3.76
S.P.S. Nellore,2006,Rabi       ,181863.0,659617.0,3.63
S.P.S. Nellore,2007,Rabi       ,188000.0,695000.0,3.7
S.P.S. Nellore,2008,Rabi       ,191854.0,763003.0,3.98
S.P.S. Nellore,2009,Rabi       ,198993.0,783833.0,3.94
S.P.S. Nellore,2010,Rabi       ,200990.0,777027.0,3.87
S.P.S. Nellore,2011,Rabi       ,201435.0,836157.0,4.15
S.P.S. Nellore,2012,Rabi       ,197000.0,812000.0,4.12
S.P.S. Nellore,2013,Rabi       ,192652.0,795653.0,4.13
S.P.S. Nellore,2014,Rabi       ,178491.0,736454.0,4.13
S.P.S. Nellore,2015,Rabi       ,257837.0,1179003.0,4.57
S.P.S. Nellore,2016,Rabi       ,130801.0,577103.0,4.41
S.P.S. Nellore,2017,Rabi       ,203344.0,955513.0,4.7
S.P.S. Nellore,2018,Rabi       ,140225.0,591174.0,4.22
S.P.S. Nellore,2019,Rabi       ,215725.0,925460.0,4.29
Srikakulam,1997,Kharif     ,185700.0,278500.0,1.5
Srikakulam,1998,Kharif     ,194400.0,370700.0,1.91
Srikakulam,1999,Kharif     ,189027.0,323525.0,1.71
Srikakulam,2000,Kharif     ,207461.0,399155.0,1.92
Srikakulam,2001,Kharif     ,178771.0,393654.0,2.2
Srikakulam,2002,Kharif     ,153148.0,267550.0,1.75
Srikakulam,2003,Kharif     ,188219.0,421799.0,2.24
Srikakulam,2004,Kharif     ,190795.0,448561.0,2.35
Srikakulam,2005,Kharif     ,153521.0,271425.0,1.77
Srikakulam,2006,Kharif     ,193994.0,491775.0,2.54
Srikakulam,2007,Kharif     ,201000.0,613000.0,3.05
Srikakulam,2008,Kharif     ,203172.0,408376.0,2.01
Srikakulam,2009,Kharif     ,177058.0,371822.0,2.1
Srikakulam,2010,Kharif     ,205853.0,167482.0,0.81
Srikakulam,2011,Kharif     ,208239.0,399240.0,1.92
Srikakulam,2012,Kharif     ,206000.0,521000.0,2.53
Srikakulam,2013,Kharif     ,199717.0,347108.0,1.74
Srikakulam,2014,Kharif     ,205485.0,434806.0,2.12
Srikakulam,2015,Kharif     ,204003.0,470320.0,2.31
Srikakulam,2016,Kharif     ,203411.0,605174.0,2.98
Srikakulam,2017,Kharif     ,210682.0,531129.0,2.52
Srikakulam,2018,Kharif     ,209426.0,431177.0,2.06
Srikakulam,2019,Kharif     ,209640.0,594503.0,2.84
Karimnagar,1997,Kharif     ,12458.0,262.0,0.02
Karimnagar,1999,Kharif     ,11854.0,27037.0,2.28
Karimnagar,2000,Kharif     ,12022.0,30701.0,2.55
Karimnagar,2001,Kharif     ,12022.0,26550.0,2.21
Karimnagar,2002,Kharif     ,10346.0,24421.0,2.36
Karimnagar,2003,Kharif     ,12022.0,32797.0,2.73
Karimnagar,2004,Kharif     ,11736.0,31402.0,2.68
Karimnagar,2005,Kharif     ,11736.0,35813.0,3.05
Karimnagar,2006,Kharif     ,10282.0,32856.0,3.2
Karimnagar,2007,Kharif     ,2100.0,5607.0,2.67
Karimnagar,2009,Kharif     ,2441.0,6349.0,2.6
Karimnagar,2010,Kharif     ,2389.0,5023.0,2.1
Karimnagar,2011,Kharif     ,3757.0,10077.0,2.68
Karimnagar,2012,Kharif     ,3709.0,3795.0,1.02
Karimnagar,2014,Kharif     ,3977.0,11779.0,2.96
Karimnagar,2015,Kharif     ,2905.0,7103.0,2.45
Karimnagar,2016,Kharif     ,2904.0,7647.0,2.63
Karimnagar,2017,Kharif     ,2902.0,7241.0,2.5
Karimnagar,2018,Kharif     ,2903.0,7387.0,2.54
Karimnagar,2019,Kharif     ,2903.0,6651.0,2.29
Sukma,2011,Kharif     ,71239.0,91114.0,1.28
Sukma,2012,Kharif     ,73085.0,156158.0,2.14
Sukma,2013,Kharif     ,72828.0,171578.0,2.36
Sukma,2014,Kharif     ,78438.0,174280.0,2.22
Sukma,2015,Kharif     ,81613.0,104400.0,1.28
Sukma,2016,Kharif     ,81527.0,143028.0,1.75
Sukma,2017,Kharif     ,84363.0,121652.0,1.44
Sukma,2018,Kharif     ,82205.0,111313.0,1.35
Sukma,2019,Kharif     ,86395.0,139513.0,1.61
Sultanpur,1997,Kharif     ,158244.0,334187.0,2.11
Sultanpur,1998,Kharif     ,159948.0,317796.0,1.99
Sultanpur,1999,Kharif     ,159882.0,340777.0,2.13
Sultanpur,2000,Kharif     ,160083.0,329111.0,2.06
Sultanpur,2001,Kharif     ,160521.0,358439.0,2.23
Sultanpur,2002,Kharif     ,127534.0,263269.0,2.06
Sultanpur,2003,Kharif     ,157553.0,358923.0,2.28
Sultanpur,2004,Kharif     ,155041.0,315565.0,2.04
Sultanpur,2005,Kharif     ,156578.0,333041.0,2.13
Sultanpur,2006,Kharif     ,157713.0,281833.0,1.79
Sultanpur,2007,Kharif     ,156243.0,320923.0,2.05
Sultanpur,2008,Kharif     ,173487.0,380110.0,2.19
Sultanpur,2009,Kharif     ,133285.0,303223.0,2.27
Sultanpur,2010,Kharif     ,90048.0,216836.0,2.41
Sultanpur,2011,Kharif     ,93636.0,227161.0,2.43
Sultanpur,2012,Kharif     ,93861.0,236060.0,2.51
Sultanpur,2013,Kharif     ,93449.0,227735.0,2.44
Sultanpur,2014,Kharif     ,85103.0,151568.0,1.78
Sultanpur,2015,Kharif     ,99552.0,206770.0,2.08
Sultanpur,2016,Kharif     ,96002.0,222629.0,2.32
Sultanpur,2017,Kharif     ,95969.0,306621.0,3.2
Sultanpur,2018,Kharif     ,94804.0,334753.0,3.53
Sultanpur,2019,Kharif     ,91730.0,286198.0,3.12
Sundargarh,1998,Winter     ,115039.0,106112.0,0.92
Sundargarh,1999,Winter     ,128000.0,149000.0,1.16
Sundargarh,2000,Winter     ,116280.0,74560.0,0.64
Sundargarh,2001,Kharif     ,247000.0,243000.0,0.98
Sundargarh,2002,Kharif     ,226000.0,74000.0,0.33
Sundargarh,2003,Kharif     ,242000.0,249000.0,1.03
Sundargarh,2004,Winter     ,126000.0,160000.0,1.27
Sundargarh,2005,Winter     ,123000.0,170000.0,1.38
Sundargarh,2006,Winter     ,122000.0,179000.0,1.47
Sundargarh,2007,Winter     ,118000.0,187000.0,1.58
Sundargarh,2008,Winter     ,121000.0,187000.0,1.55
Sundargarh,2009,Winter     ,118000.0,94000.0,0.8
Sundargarh,2010,Winter     ,118000.0,108000.0,0.92
Sundargarh,2011,Winter     ,113000.0,246000.0,2.18
Sundargarh,2012,Winter     ,119000.0,316000.0,2.66
Sundargarh,2013,Winter     ,123000.0,276000.0,2.24
Sundargarh,2014,Winter     ,118000.0,345000.0,2.92
Sundargarh,2015,Winter     ,114000.0,156000.0,1.37
Sundargarh,2016,Winter     ,127700.0,258690.0,2.03
Sundargarh,2017,Winter     ,107390.0,211720.0,1.97
Sundargarh,2018,Winter     ,98650.0,132090.0,1.34
Sundargarh,2019,Winter     ,113770.0,216840.0,1.91
Supaul,1997,Winter     ,86723.0,93863.0,1.08
Supaul,1998,Winter     ,82184.0,82916.0,1.01
Supaul,1999,Kharif     ,17307.0,19907.0,1.15
