Dist Code,Year,State Code,State Name,Dist Name,NITROGEN CONSUMPTION (tons),NITROGEN SHARE IN NPK (Percent),PHOSPHATE CONSUMPTION (tons),PHOSPHATE SHARE IN NPK (Percent),POTASH CONSUMPTION (tons),POTASH SHARE IN NPK (Percent),TOTAL CONSUMPTION (tons)
901,2010,2,Bihar,Champaran,112018,67.84,33079,20.03,20026,12.13,165123
901,2011,2,Bihar,Champaran,121712,71.46,34236,20.1,14362,8.43,170310
901,2012,2,Bihar,Champaran,134390,72.51,39663,21.4,11280,6.09,185333
901,2013,2,Bihar,Champaran,113383,77.89,21746,14.94,10441,7.17,145570
901,2014,2,Bihar,Champaran,119274,71.86,29562,17.81,17141,10.33,165976
901,2015,2,Bihar,Champaran,151471,73.71,38969,18.96,15052,7.32,205493
901,2016,2,Bihar,Champaran,124974,68.84,35739,19.69,20839,11.48,181552
901,2017,2,Bihar,Champaran,125927,65.3,46593,24.16,20330,10.54,192851
902,1988,2,Bihar,Muzaffarpur,53637,71.96,15457,20.74,5447,7.31,74541
902,1999,2,Bihar,Muzaffarpur,77100,73.36,20800,19.79,7200,6.85,105100
902,2000,2,Bihar,Muzaffarpur,70021,75.88,16206,17.56,6051,6.56,92278
902,2001,2,Bihar,Muzaffarpur,61870,72.3,16234,18.97,7466,8.73,85570
902,2002,2,Bihar,Muzaffarpur,61870,72.3,16234,18.97,7466,8.73,85570
902,2003,2,Bihar,Muzaffarpur,59176,90.59,3815,5.84,2335,3.57,65326
902,2004,2,Bihar,Muzaffarpur,68013,84.67,5844,7.28,6470,8.05,80327
902,2005,2,Bihar,Muzaffarpur,78096,75.35,13768,13.28,11776,11.36,103640
902,2006,2,Bihar,Muzaffarpur,92196,77.59,17723,14.91,8910,7.5,118829
902,2007,2,Bihar,Muzaffarpur,81332,76.81,18284,17.27,6271,5.92,105887
902,2008,2,Bihar,Muzaffarpur,111016,66.18,35619,21.23,21118,12.59,167753
902,2009,2,Bihar,Muzaffarpur,113120,66.63,33094,19.49,23558,13.88,169772
902,2010,2,Bihar,Muzaffarpur,113455,65.32,39174,22.56,21053,12.12,173682
902,2011,2,Bihar,Muzaffarpur,108039,68.87,34543,22.02,14281,9.1,156863
902,2012,2,Bihar,Muzaffarpur,127660,74.92,31706,18.61,11034,6.48,170400
902,2013,2,Bihar,Muzaffarpur,102686,74.38,25431,18.42,9935,7.2,138052
902,2014,2,Bihar,Muzaffarpur,98850,75.31,20987,15.99,11416,8.7,131253
902,2015,2,Bihar,Muzaffarpur,127353,73.52,34253,19.77,11617,6.71,173221
902,2016,2,Bihar,Muzaffarpur,103588,67.57,31811,20.75,17912,11.68,153312
902,2017,2,Bihar,Muzaffarpur,109463,62.88,43421,24.94,21188,12.17,174072
903,1988,2,Bihar,Darbhanga,37074,63.36,14339,24.51,7100,12.13,58513
903,1999,2,Bihar,Darbhanga,46200,70,15500,23.48,4300,6.52,66000
903,2000,2,Bihar,Darbhanga,56166,70.62,18971,23.85,4401,5.53,79538
903,2001,2,Bihar,Darbhanga,51993,70.2,16559,22.36,5508,7.44,74060
903,2002,2,Bihar,Darbhanga,51993,70.2,16559,22.36,5508,7.44,74060
903,2003,2,Bihar,Darbhanga,51963,84.33,6042,9.81,3611,5.86,61616
903,2004,2,Bihar,Darbhanga,54665,77.74,10085,14.34,5566,7.92,70316
903,2005,2,Bihar,Darbhanga,60789,73.72,11962,14.51,9713,11.78,82464
903,2006,2,Bihar,Darbhanga,61104,73.1,15074,18.03,7407,8.86,83585
903,2007,2,Bihar,Darbhanga,61902,72.53,16795,19.68,6653,7.79,85350
903,2008,2,Bihar,Darbhanga,71181,65.42,24105,22.16,13515,12.42,108801
903,2009,2,Bihar,Darbhanga,69975,64.59,22047,20.35,16308,15.05,108330
903,2010,2,Bihar,Darbhanga,80235,63.89,29888,23.8,15457,12.31,125580
903,2011,2,Bihar,Darbhanga,84034,68.92,29319,24.05,8573,7.03,121926
903,2012,2,Bihar,Darbhanga,96177,72.1,29920,22.43,7292,5.47,133389
903,2013,2,Bihar,Darbhanga,78155,72.16,20530,18.96,9619,8.88,108304
903,2014,2,Bihar,Darbhanga,81868,70.41,23786,20.46,10616,9.13,116271
903,2015,2,Bihar,Darbhanga,109166,73.58,30061,20.26,9143,6.16,148371
903,2016,2,Bihar,Darbhanga,75372,67.14,23655,21.07,13228,11.78,112253
903,2017,2,Bihar,Darbhanga,79877,64.03,31528,25.27,13340,10.69,124744
904,1988,2,Bihar,Saharsa,14487,61.4,6026,25.54,3081,13.06,23594
904,1999,2,Bihar,Saharsa,15900,74.3,4200,19.63,1300,6.07,21400
904,2000,2,Bihar,Saharsa,16242,70.99,4578,20.01,2058,9,22878
904,2001,2,Bihar,Saharsa,12669,71.63,3672,20.76,1345,7.6,17686
904,2002,2,Bihar,Saharsa,12669,71.63,3672,20.76,1345,7.6,17686
904,2003,2,Bihar,Saharsa,16746,88.31,1657,8.74,560,2.95,18963
904,2004,2,Bihar,Saharsa,11720,77.33,1605,10.59,1831,12.08,15156
904,2005,2,Bihar,Saharsa,11312,69.99,2417,14.95,2434,15.06,16163
904,2006,2,Bihar,Saharsa,19780,70.2,5148,18.27,3247,11.52,28175
904,2007,2,Bihar,Saharsa,21131,71.44,4583,15.5,3863,13.06,29577
904,2008,2,Bihar,Saharsa,19616,61.19,5952,18.57,6488,20.24,32056
904,2009,2,Bihar,Saharsa,24079,65.45,6737,18.31,5975,16.24,36791
904,2010,2,Bihar,Saharsa,23196,65.15,6384,17.93,6023,16.92,35603
904,2011,2,Bihar,Saharsa,27855,68.05,8254,20.17,4822,11.78,40931
904,2012,2,Bihar,Saharsa,33656,71.9,9218,19.69,3933,8.4,46807
904,2013,2,Bihar,Saharsa,30623,69.95,8434,19.26,4722,10.79,43779
904,2014,2,Bihar,Saharsa,32829,67.84,8609,17.79,6956,14.37,48394
904,2015,2,Bihar,Saharsa,44753,66.57,14839,22.07,7642,11.37,67232
904,2016,2,Bihar,Saharsa,40673,61.31,15205,22.92,10463,15.77,66341
904,2017,2,Bihar,Saharsa,44082,59.52,18294,24.7,11692,15.79,74068
905,1988,2,Bihar,Purnea,36305,55.72,19229,29.51,9618,14.76,65152
905,1999,2,Bihar,Purnea,47000,68.71,17300,25.29,4100,5.99,68400
905,2000,2,Bihar,Purnea,52414,70.73,16056,21.67,5634,7.6,74104
905,2001,2,Bihar,Purnea,51170,72.92,10317,14.7,8684,12.38,70171
905,2002,2,Bihar,Purnea,51170,72.92,10317,14.7,8684,12.38,70171
905,2003,2,Bihar,Purnea,54269,82.25,7199,10.91,4511,6.84,65979
905,2004,2,Bihar,Purnea,53708,77.89,8809,12.78,6435,9.33,68952
905,2005,2,Bihar,Purnea,70814,61.89,20941,18.3,22665,19.81,114420
905,2006,2,Bihar,Purnea,79037,66.87,22636,19.15,16528,13.98,118201
905,2007,2,Bihar,Purnea,84305,75.07,17535,15.62,10455,9.31,112295
905,2008,2,Bihar,Purnea,97105,63.61,26307,17.23,29240,19.15,152652
905,2009,2,Bihar,Purnea,93019,63.47,24390,16.64,29136,19.88,146545
905,2010,2,Bihar,Purnea,98376,60.5,34857,21.44,29380,18.07,162613
905,2011,2,Bihar,Purnea,105026,62.07,42310,25.01,21862,12.92,169198
905,2012,2,Bihar,Purnea,130710,64.91,52851,26.25,17798,8.84,201359
905,2013,2,Bihar,Purnea,135114,65.6,42299,20.54,28541,13.86,205954
905,2014,2,Bihar,Purnea,131497,67.75,35591,18.34,26992,13.91,194079
905,2015,2,Bihar,Purnea,162595,65.2,59820,23.99,26982,10.82,249396
905,2016,2,Bihar,Purnea,154155,61.86,56759,22.78,38279,15.36,249193
905,2017,2,Bihar,Purnea,148601,59.38,62537,24.99,39107,15.63,250244
906,1988,2,Bihar,Saran,43095,64.44,16399,24.52,7385,11.04,66879
906,1999,2,Bihar,Saran,45700,69.56,15700,23.9,4300,6.54,65700
906,2000,2,Bihar,Saran,34207,73.63,9974,21.47,2276,4.9,46457
906,2001,2,Bihar,Saran,33856,82.11,5892,14.29,1484,3.6,41232
906,2002,2,Bihar,Saran,33856,82.11,5892,14.29,1484,3.6,41232
906,2003,2,Bihar,Saran,28812,90.6,1863,5.86,1126,3.54,31801
906,2004,2,Bihar,Saran,34184,89.89,2774,7.29,1072,2.82,38030
906,2005,2,Bihar,Saran,40751,83.62,5652,11.6,2330,4.78,48733
906,2006,2,Bihar,Saran,53267,81.53,9738,14.91,2326,3.56,65331
906,2007,2,Bihar,Saran,76180,78.43,16682,17.17,4274,4.4,97136
906,2008,2,Bihar,Saran,63076,68.34,20278,21.97,8950,9.7,92304
906,2009,2,Bihar,Saran,60846,68.94,18939,21.46,8469,9.6,88254
906,2010,2,Bihar,Saran,63412,72.24,17483,19.92,6889,7.85,87784
906,2011,2,Bihar,Saran,61235,71.69,18711,21.91,5469,6.4,85415
906,2012,2,Bihar,Saran,70723,73.4,21738,22.56,3894,4.04,96355
906,2013,2,Bihar,Saran,51147,80.64,9868,15.56,2415,3.81,63430
906,2014,2,Bihar,Saran,58271,79.23,11353,15.44,3926,5.34,73550
906,2015,2,Bihar,Saran,77422,80.32,16216,16.82,2750,2.85,96390
906,2016,2,Bihar,Saran,55854,86.44,8010,12.4,750,1.16,64613
906,2017,2,Bihar,Saran,65685,76.89,16211,18.98,3535,4.14,85430
907,1988,2,Bihar,Patna,60670,71.71,16053,18.98,7877,9.31,84600
907,1999,2,Bihar,Patna,59600,73.49,16100,19.85,5400,6.66,81100
907,2000,2,Bihar,Patna,57493,76.23,15986,21.2,1938,2.57,75417
907,2001,2,Bihar,Patna,51988,84.44,7479,12.15,2100,3.41,61567
907,2002,2,Bihar,Patna,51988,84.44,7479,12.15,2100,3.41,61567
907,2003,2,Bihar,Patna,58828,88.47,6219,9.35,1450,2.18,66497
907,2004,2,Bihar,Patna,51078,80.12,9998,15.68,2678,4.2,63754
907,2005,2,Bihar,Patna,66359,76.05,15656,17.94,5240,6.01,87255
907,2006,2,Bihar,Patna,76458,77.38,17045,17.25,5310,5.37,98813
907,2007,2,Bihar,Patna,81790,77.82,16775,15.96,6532,6.22,105097
907,2008,2,Bihar,Patna,81906,72.14,21565,18.99,10071,8.87,113542
907,2009,2,Bihar,Patna,72356,68.89,21543,20.51,11125,10.59,105024
907,2010,2,Bihar,Patna,78503,69.94,23265,20.73,10472,9.33,112240
907,2011,2,Bihar,Patna,84043,73.17,23500,20.46,7315,6.37,114858
907,2012,2,Bihar,Patna,86918,76.79,19576,17.29,6700,5.92,113194
907,2013,2,Bihar,Patna,74085,80.75,13736,14.97,3926,4.28,91747
907,2014,2,Bihar,Patna,76675,76.66,19583,19.58,3765,3.76,100025
907,2015,2,Bihar,Patna,103693,77.76,25800,19.35,3865,2.9,133357
907,2016,2,Bihar,Patna,83411,74.54,22551,20.15,5945,5.31,111908
907,2017,2,Bihar,Patna,90899,75.78,24771,20.65,4278,3.57,119949
908,1988,2,Bihar,Mungair,33371,57.46,16292,28.05,8415,14.49,58078
908,1999,2,Bihar,Mungair,65000,73.53,17400,19.68,6000,6.79,88400
908,2000,2,Bihar,Mungair,65089,73.34,18407,20.74,5250,5.92,88746
908,2001,2,Bihar,Mungair,60837,76.41,10747,13.5,8030,10.09,79614
908,2002,2,Bihar,Mungair,60837,76.41,10747,13.5,8030,10.09,79614
908,2003,2,Bihar,Mungair,66356,87.37,4300,5.66,5296,6.97,75952
908,2004,2,Bihar,Mungair,74097,80.51,9797,10.64,8145,8.85,92039
908,2005,2,Bihar,Mungair,78354,72.8,14589,13.56,14683,13.64,107626
908,2006,2,Bihar,Mungair,82601,68.97,22614,18.88,14544,12.14,119759
908,2007,2,Bihar,Mungair,109782,72.24,27752,18.26,14430,9.5,151964
908,2008,2,Bihar,Mungair,96851,64.06,30770,20.35,23564,15.59,151185
908,2009,2,Bihar,Mungair,92324,61.99,29685,19.93,26936,18.08,148945
908,2010,2,Bihar,Mungair,103023,63.9,34992,21.71,23201,14.39,161216
908,2011,2,Bihar,Mungair,111651,68.12,37116,22.64,15142,9.24,163909
908,2012,2,Bihar,Mungair,129569,67.28,47343,24.58,15678,8.14,192590
908,2013,2,Bihar,Mungair,107859,71.98,27239,18.18,14739,9.84,149837
908,2014,2,Bihar,Mungair,118037,72.88,29914,18.47,14002,8.65,161953
908,2015,2,Bihar,Mungair,141399,71.34,41236,20.8,15573,7.86,198208
908,2016,2,Bihar,Mungair,119637,64.6,42572,22.99,23000,12.42,185208
908,2017,2,Bihar,Mungair,125661,66.36,42562,22.48,21130,11.16,189355
909,1988,2,Bihar,Bhagalpur,19383,64.81,7891,26.39,2633,8.8,29907
909,1999,2,Bihar,Bhagalpur,39500,71.82,12100,22,3400,6.18,55000
909,2000,2,Bihar,Bhagalpur,32518,70.96,11401,24.88,1904,4.16,45823
909,2001,2,Bihar,Bhagalpur,28883,84.38,2230,6.51,3116,9.1,34229
909,2002,2,Bihar,Bhagalpur,28883,84.38,2230,6.51,3116,9.1,34229
909,2003,2,Bihar,Bhagalpur,25683,97.03,488,1.84,299,1.13,26470
909,2004,2,Bihar,Bhagalpur,24177,82.37,1406,4.79,3769,12.84,29352
909,2005,2,Bihar,Bhagalpur,27397,63.61,7305,16.96,8368,19.43,43070
909,2006,2,Bihar,Bhagalpur,39944,72.8,8375,15.26,6552,11.94,54871
909,2007,2,Bihar,Bhagalpur,49495,78.74,7691,12.24,5670,9.02,62856
909,2008,2,Bihar,Bhagalpur,51151,74.77,8778,12.83,8484,12.4,68413
909,2009,2,Bihar,Bhagalpur,46492,70.41,10579,16.02,8964,13.57,66035
909,2010,2,Bihar,Bhagalpur,43942,68.44,12231,19.05,8036,12.52,64209
909,2011,2,Bihar,Bhagalpur,45810,71.58,12532,19.58,5659,8.84,64001
909,2012,2,Bihar,Bhagalpur,46746,73.07,13579,21.23,3647,5.7,63972
909,2013,2,Bihar,Bhagalpur,45117,77.98,7296,12.61,5445,9.41,57858
909,2014,2,Bihar,Bhagalpur,55686,77.09,9247,12.8,7302,10.11,72235
909,2015,2,Bihar,Bhagalpur,58325,72.07,16867,20.84,5735,7.09,80927
909,2016,2,Bihar,Bhagalpur,54903,71.09,13096,16.96,9232,11.95,77231
909,2017,2,Bihar,Bhagalpur,60780,66.57,19306,21.15,11211,12.28,91296
910,1988,15,Jharkhand,Santhal Paragana / Dumka,6775,66.22,2268,22.17,1188,11.61,10231
910,1999,15,Jharkhand,Santhal Paragana / Dumka,20800,61.72,11400,33.83,1500,4.45,33700
910,2003,15,Jharkhand,Santhal Paragana / Dumka,23356,64.9,10997,30.56,1637,4.55,35990
910,2004,15,Jharkhand,Santhal Paragana / Dumka,23087,68.97,8504,25.4,1883,5.63,33474
910,2005,15,Jharkhand,Santhal Paragana / Dumka,34452,69.22,12529,25.17,2788,5.6,49769
910,2006,15,Jharkhand,Santhal Paragana / Dumka,26849,63.67,13783,32.68,1540,3.65,42172
910,2007,15,Jharkhand,Santhal Paragana / Dumka,27168,61.54,14128,32,2850,6.46,44146
910,2008,15,Jharkhand,Santhal Paragana / Dumka,29209,58.52,15924,31.9,4784,9.58,49917
910,2009,15,Jharkhand,Santhal Paragana / Dumka,35247,57.4,18848,30.7,7308,11.9,61403
910,2010,15,Jharkhand,Santhal Paragana / Dumka,26802,61.52,13730,31.51,3036,6.97,43568
910,2011,15,Jharkhand,Santhal Paragana / Dumka,39082,69.26,13608,24.12,3737,6.62,56427
910,2012,15,Jharkhand,Santhal Paragana / Dumka,33194,76.5,9416,21.7,780,1.8,43390
910,2013,15,Jharkhand,Santhal Paragana / Dumka,23010,81.49,4433,15.7,794,2.81,28237
910,2014,15,Jharkhand,Santhal Paragana / Dumka,34115,79.54,7542,17.58,1230,2.87,42889
910,2015,15,Jharkhand,Santhal Paragana / Dumka,37794,68.3,15670,28.32,1871,3.38,55335
910,2016,15,Jharkhand,Santhal Paragana / Dumka,40036,79.75,9306,18.54,859,1.71,50200
910,2017,15,Jharkhand,Santhal Paragana / Dumka,29186,45.06,28287,43.67,7303,11.27,64776
911,1988,2,Bihar,Shahabad (now part of Bhojpur district),80264,67.93,26054,22.05,11846,10.03,118164
911,1999,2,Bihar,Shahabad (now part of Bhojpur district),81800,76.59,16500,15.45,8500,7.96,106800
911,2000,2,Bihar,Shahabad (now part of Bhojpur district),89042,80.95,18538,16.85,2413,2.19,109993
911,2001,2,Bihar,Shahabad (now part of Bhojpur district),85001,84.97,13122,13.12,1916,1.92,100039
911,2002,2,Bihar,Shahabad (now part of Bhojpur district),85001,84.97,13122,13.12,1916,1.92,100039
911,2003,2,Bihar,Shahabad (now part of Bhojpur district),99228,97.32,2376,2.33,357,0.35,101961
911,2004,2,Bihar,Shahabad (now part of Bhojpur district),92689,91.56,5812,5.74,2730,2.7,101231
911,2005,2,Bihar,Shahabad (now part of Bhojpur district),91401,87.29,10444,9.97,2869,2.74,104714
911,2006,2,Bihar,Shahabad (now part of Bhojpur district),116103,81.99,20695,14.61,4808,3.4,141606
911,2007,2,Bihar,Shahabad (now part of Bhojpur district),142078,80.81,26483,15.06,7264,4.13,175825
911,2008,2,Bihar,Shahabad (now part of Bhojpur district),129486,75.59,28200,16.46,13620,7.95,171306
911,2009,2,Bihar,Shahabad (now part of Bhojpur district),122903,75,29852,18.22,11115,6.78,163870
911,2010,2,Bihar,Shahabad (now part of Bhojpur district),105948,71.89,33883,22.99,7543,5.12,147374
911,2011,2,Bihar,Shahabad (now part of Bhojpur district),121076,77.21,29836,19.03,5903,3.76,156815
911,2012,2,Bihar,Shahabad (now part of Bhojpur district),146446,76.85,37497,19.68,6610,3.47,190553
911,2013,2,Bihar,Shahabad (now part of Bhojpur district),129867,81.81,23834,15.01,5047,3.18,158748
911,2014,2,Bihar,Shahabad (now part of Bhojpur district),130534,79.17,28246,17.13,6098,3.7,164878
911,2015,2,Bihar,Shahabad (now part of Bhojpur district),156291,78.91,36732,18.55,5042,2.55,198064
911,2016,2,Bihar,Shahabad (now part of Bhojpur district),138935,77.34,35490,19.76,5216,2.9,179640
911,2017,2,Bihar,Shahabad (now part of Bhojpur district),162928,73.5,50799,22.92,7932,3.58,221661
912,1988,2,Bihar,Gaya,47434,69.46,13755,20.14,7105,10.4,68294
912,1999,2,Bihar,Gaya,81600,75.77,18200,16.9,7900,7.34,107700
912,2000,2,Bihar,Gaya,82209,85.18,13245,13.72,1059,1.1,96513
912,2001,2,Bihar,Gaya,77343,89.45,7834,9.06,1287,1.49,86464
912,2002,2,Bihar,Gaya,77343,89.45,7834,9.06,1287,1.49,86464
912,2003,2,Bihar,Gaya,80608,88,8111,8.86,2876,3.14,91595
912,2004,2,Bihar,Gaya,65650,95.25,2385,3.46,890,1.29,68925
912,2005,2,Bihar,Gaya,73568,82.8,11742,13.22,3538,3.98,88848
912,2006,2,Bihar,Gaya,88073,82.92,14614,13.76,3528,3.32,106215
912,2007,2,Bihar,Gaya,72764,81.81,12824,14.42,3354,3.77,88942
912,2008,2,Bihar,Gaya,100178,73.56,24273,17.82,11729,8.61,136180
912,2009,2,Bihar,Gaya,86152,73.52,23586,20.13,7438,6.35,117176
912,2010,2,Bihar,Gaya,86030,72.82,24356,20.62,7760,6.57,118146
912,2011,2,Bihar,Gaya,102725,81.71,19253,15.31,3748,2.98,125726
912,2012,2,Bihar,Gaya,108160,81.43,22507,16.94,2165,1.63,132832
912,2013,2,Bihar,Gaya,86916,89.14,9432,9.67,1155,1.18,97503
912,2014,2,Bihar,Gaya,96390,81.98,18233,15.51,2955,2.51,117580
912,2015,2,Bihar,Gaya,117324,80.25,26109,17.86,2761,1.89,146193
912,2016,2,Bihar,Gaya,101505,79.72,23959,18.82,1858,1.46,127321
912,2017,2,Bihar,Gaya,99317,74.17,30221,22.57,4369,3.26,133907
913,1988,15,Jharkhand,Hazaribagh,4087,73.32,1032,18.51,455,8.16,5574
913,1999,15,Jharkhand,Hazaribagh,12170,56.76,8370,39.04,900,4.2,21440
913,2003,15,Jharkhand,Hazaribagh,12050,57.28,8086,38.44,901,4.28,21037
913,2004,15,Jharkhand,Hazaribagh,12339,60.67,7380,36.29,619,3.04,20339
913,2005,15,Jharkhand,Hazaribagh,15020,62.23,7695,31.88,1423,5.89,24137
913,2006,15,Jharkhand,Hazaribagh,20611,68.87,8621,28.81,693,2.32,29925
913,2007,15,Jharkhand,Hazaribagh,17144,59.44,9347,32.41,2350,8.15,28842
913,2008,15,Jharkhand,Hazaribagh,17291,62.58,8090,29.28,2251,8.14,27632
913,2009,15,Jharkhand,Hazaribagh,15569,53.97,9897,34.31,3380,11.72,28846
913,2010,15,Jharkhand,Hazaribagh,13020,59.63,7105,32.54,1711,7.83,21835
913,2011,15,Jharkhand,Hazaribagh,23942,67.52,9060,25.55,2455,6.92,35456
913,2012,15,Jharkhand,Hazaribagh,19589,76.83,4687,18.38,1222,4.79,25499
913,2013,15,Jharkhand,Hazaribagh,18881,79.3,3693,15.51,1236,5.19,23811
913,2014,15,Jharkhand,Hazaribagh,16532,90.9,1452,7.98,202,1.11,18186
913,2015,15,Jharkhand,Hazaribagh,24879,73.51,7672,22.67,1291,3.82,33842
913,2016,15,Jharkhand,Hazaribagh,21433,76.7,6200,22.19,310,1.11,27943
913,2017,15,Jharkhand,Hazaribagh,15376,55.01,11091,39.68,1486,5.32,27953
914,1988,15,Jharkhand,Dhanbad,275,75.97,66,18.23,21,5.8,362
914,1999,15,Jharkhand,Dhanbad,730,68.87,330,31.13,0,0,1060
914,2003,15,Jharkhand,Dhanbad,300,63.18,173,36.47,2,0.35,475
914,2004,15,Jharkhand,Dhanbad,413,64.14,211,32.78,20,3.08,643
914,2005,15,Jharkhand,Dhanbad,507,40.93,714,57.68,17,1.39,1239
914,2006,15,Jharkhand,Dhanbad,1182,80.6,250,17.02,35,2.38,1467
914,2007,15,Jharkhand,Dhanbad,641,83.2,117,15.17,13,1.63,770
914,2008,15,Jharkhand,Dhanbad,398,78.43,91,17.92,18,3.65,507
914,2009,15,Jharkhand,Dhanbad,277,71.22,96,24.71,16,4.08,389
914,2010,15,Jharkhand,Dhanbad,401,74.59,131,24.43,5,0.98,538
914,2011,15,Jharkhand,Dhanbad,1119,81,212,15.35,51,3.65,1382
914,2012,15,Jharkhand,Dhanbad,1426,94.7,79,5.26,1,0.04,1505
914,2013,15,Jharkhand,Dhanbad,1395,91.08,136,8.86,1,0.06,1531
914,2014,15,Jharkhand,Dhanbad,294,89.87,31,9.42,1,0.4,328
914,2015,15,Jharkhand,Dhanbad,987,66.15,349,23.35,157,10.5,1493
914,2016,15,Jharkhand,Dhanbad,506,79.31,129,20.17,3,0.52,638
914,2017,15,Jharkhand,Dhanbad,427,52.88,297,36.81,82,10.15,808
915,1988,15,Jharkhand,Palamau,2950,73.02,923,22.85,167,4.13,4040
915,1999,15,Jharkhand,Palamau,7000,68.63,2600,25.49,600,5.88,10200
915,2003,15,Jharkhand,Palamau,4934,56.19,3582,40.79,265,3.02,8781
915,2004,15,Jharkhand,Palamau,9965,53.81,8081,43.63,474,2.56,18520
915,2005,15,Jharkhand,Palamau,11596,71.6,3716,22.95,883,5.45,16195
915,2006,15,Jharkhand,Palamau,14208,71.1,5422,27.13,353,1.77,19983
915,2007,15,Jharkhand,Palamau,14282,69.81,5363,26.22,812,3.97,20457
915,2008,15,Jharkhand,Palamau,14225,62.22,7563,33.08,1075,4.7,22863
915,2009,15,Jharkhand,Palamau,13010,58.41,7740,34.75,1522,6.83,22272
915,2010,15,Jharkhand,Palamau,13255,72.74,4380,24.04,588,3.23,18223
915,2011,15,Jharkhand,Palamau,18208,78.29,4495,19.33,554,2.38,23257
915,2012,15,Jharkhand,Palamau,15560,73.01,5315,24.94,438,2.06,21313
915,2013,15,Jharkhand,Palamau,13802,76.75,3648,20.29,532,2.96,17982
915,2014,15,Jharkhand,Palamau,10115,93,633,5.82,129,1.19,10876
915,2015,15,Jharkhand,Palamau,18343,84.41,3107,14.3,281,1.29,21731
915,2016,15,Jharkhand,Palamau,16634,82.52,3332,16.53,189,0.94,20157
915,2017,15,Jharkhand,Palamau,16063,60.1,8959,33.52,1702,6.37,26725
916,1988,15,Jharkhand,Ranchi,13915,58.79,6749,28.51,3007,12.7,23671
916,1999,15,Jharkhand,Ranchi,18900,59.06,11700,36.56,1400,4.38,32000
916,2003,15,Jharkhand,Ranchi,21340,56.02,15458,40.58,1293,3.39,38091
916,2004,15,Jharkhand,Ranchi,22876,59.32,14886,38.6,801,2.08,38563
916,2005,15,Jharkhand,Ranchi,22116,58.91,13706,36.51,1722,4.59,37544
916,2006,15,Jharkhand,Ranchi,25933,62.9,13730,33.3,1567,3.8,41230
916,2007,15,Jharkhand,Ranchi,29116,59.65,15997,32.77,3700,7.58,48813
916,2008,15,Jharkhand,Ranchi,25554,59.33,13094,30.4,4426,10.28,43074
916,2009,15,Jharkhand,Ranchi,27466,54.1,16182,31.87,7123,14.03,50771
916,2010,15,Jharkhand,Ranchi,24813,61.08,12208,30.05,3605,8.87,40626
916,2011,15,Jharkhand,Ranchi,33511,64.39,14120,27.13,4413,8.48,52044
916,2012,15,Jharkhand,Ranchi,31327,73.11,10400,24.27,1120,2.61,42847
916,2013,15,Jharkhand,Ranchi,21591,77.99,5010,18.1,1082,3.91,27683
916,2014,15,Jharkhand,Ranchi,27819,71.18,9599,24.56,1667,4.27,39085
916,2015,15,Jharkhand,Ranchi,37471,71.35,13392,25.5,1657,3.15,52520
916,2016,15,Jharkhand,Ranchi,33878,71.29,12534,26.37,1114,2.34,47524
916,2017,15,Jharkhand,Ranchi,28893,54.29,20374,38.28,3949,7.42,53217
917,1988,15,Jharkhand,Singhbhum,3549,53.21,2132,31.96,989,14.83,6670
917,1999,15,Jharkhand,Singhbhum,1300,54.17,1100,45.83,0,0,2400
917,2003,15,Jharkhand,Singhbhum,5778,56.14,4069,39.54,445,4.32,10292
917,2004,15,Jharkhand,Singhbhum,7486,62.55,3900,32.59,582,4.86,11968
917,2005,15,Jharkhand,Singhbhum,2520,45.27,2701,48.53,345,6.2,5566
917,2006,15,Jharkhand,Singhbhum,3346,82.62,637,15.73,67,1.65,4050
917,2007,15,Jharkhand,Singhbhum,1056,53.5,877,44.43,41,2.08,1974
917,2008,15,Jharkhand,Singhbhum,1910,58.27,1186,36.18,182,5.55,3278
917,2009,15,Jharkhand,Singhbhum,2463,66.91,1079,29.31,139,3.78,3681
917,2010,15,Jharkhand,Singhbhum,788,56.13,551,39.25,65,4.63,1404
917,2011,15,Jharkhand,Singhbhum,2144,77.09,513,18.45,124,4.46,2781
917,2012,15,Jharkhand,Singhbhum,3763,91.47,304,7.39,47,1.14,4114
917,2013,15,Jharkhand,Singhbhum,3796,89.72,392,9.26,43,1.02,4231
917,2014,15,Jharkhand,Singhbhum,2925,89.61,326,9.99,14,0.43,3264
